,Name,Zip code,latitude,longitude
451,Riverbend Centre,78746,30.3412,-97.80317
452,Pluckers,78752,30.323898,-97.707726
453,Hi Tunes Karaoke,78757,30.3474284,-97.7149856
454,The Thirsty Nickel,78701,30.2673881219428,-97.7397779747844
455,Brick House Tavern + Tap,78759,30.4179506798627,-97.7475302281723
456,Chupacabra Cantina Y Tacqueria,78701,30.267735,-97.739205
457,Shotguns On 6th,78701,30.266461,-97.738116
458,Riata Bar and Grill,78727,30.4285390454003,-97.7499593688638
459,ALC Steaks,78703,30.27712,-97.75098
460,Elysium,78701,30.26766,-97.73657
461,Buffalo Billiards,78701,30.2673435211182,-97.7413177490234
462,Bar Lamar @ Whole Foods,78703,30.27065,-97.7535599
463,Big Bang,78701,30.2667904280775,-97.7388728053652
464,Victory Grill,78702,30.2692,-97.7285799
465,Toulouse,78701,30.26733,-97.73899
466,Wink,78703,30.275848,-97.752427
467,Chuy's,78753,30.3751687,-97.6905747
468,Better Days,78701,30.26816,-97.7368
469,Trudy's,78705,30.295775,-97.741048
470,Eddie V's Prime Seafood,78759,30.389393,-97.752657
471,Urban,78758,30.39923,-97.72526
472,Voodoo Room,78701,30.2667009741786,-97.73865333732
473,Captain Benny's Seafood,78751,30.317645,-97.70793
474,Carnaval Brasileiro,78704,30.2605439518501,-97.7528813629517
475,Rainey Hookah Lounge & Bar,78701,30.2597150471976,-97.7376300759893
476,Nik's Italian Kitchen + Bar,78726,30.415176,-97.850097
477,Ranch 616,78701,30.27044,-97.7483
478,Eastside Cafe,78722,30.284,-97.7195
479,Cannon + Belle,78701,30.26506,-97.73862
480,Clicks Billiards,78741,30.2300090789795,-97.7326126098633
481,Vino Volo,78617,30.1997730903084,-97.6649259655231
482,Takoba,78702,30.26413,-97.72737
483,Barley Bean,78701,30.26588,-97.744672
484,Pelons Tex-Mex,78701,30.26872,-97.7366
485,Majestic Austin,78701,30.266626,-97.738701
486,Sledge Hammer On Sixth,78701,30.2693329006433,-97.7475526928902
487,Opal Divines Austin Grill,78704,30.23571,-97.74075
488,827 Rays Kitchen + Cellar,78734,30.396402,-97.931324
489,One World Theatre,78746,30.3088799,-97.845459
490,POP,78701,30.2698036604984,-97.7493897157767
491,SLAB BBQ & Beer,78735,30.2352603039027,-97.8784235799011
492,The Buzz Bee Cave,78738,30.3076183,-97.9377502
493,Geisha Room,78701,30.2670307,-97.7435303
494,The Mansion,78724,30.325682,-97.657669
495,Regulators Sports Bar And Grill,78621,30.34534,-97.37091
496,The Belmont,78701,30.268566,-97.745682
497,The Sidewinder,78701,30.267868,-97.736251
498,TopSpin,78613,30.4803959969661,-97.829713113606
499,Hyde Park Bar & Grill WestGate,78745,30.23168,-97.80012
500,Babylon Hookah Lounge,78705,30.252666781939,-97.7113706457558
501,Chuy's,78759,30.418443,-97.747839
502,Waterloo Ice House Escarpment,78749,30.20267,-97.87877
503,Champions Sports Bar,78701,30.2657253845762,-97.7407827973366
504,Third Base ,78748,30.1604188880156,-97.791522237854
505,Skyline Theater At the Long Center,78704,30.259982,-97.7510757446289
506,Sam's Town Point,78748,30.17206,-97.82759
507,Sakura Sushi & Bar,78734,30.3471900655943,-97.9670257591366
508,The Shady Llama,78676,30.0610644,-98.0923864
509,TenOak,78701,30.266996,-97.7442669
510,District 301 Bar,78701,30.266944,-97.742778
511,Trudy's,78757,30.3706003956709,-97.7276092788008
512,Paradise On Ice,78660,30.45631,-97.66074
513,Broken Spoke,78704,30.2408627314329,-97.7851876778672
514,Peckerheads on Sixth,78701,30.267614,-97.738949
515,Grumpy's Saloon,78734,30.37538,-97.94629
516,Lit Lounge,78701,30.267239,-97.740929
517,The Park At The Domain,78758,30.402915,-97.723647
518,SLAB BBQ & Beer,78758,30.3713101540255,-97.7246514312134
519,Cantina El Milamores,78702,30.2641240104069,-97.7273150905967
520,Ray Benson's Roadhouse Bar,78719,30.2019607476429,-97.6669872857055
521,Foreign & Domestic,78751,30.3171071,-97.7196383
522,BB Rover's Cafe & Pub,78759,30.43077,-97.76458
523,The Railhouse,78640,29.987664,-97.874634
524,The Bar at iPic Theaters,78758,30.39629,-97.72788
525,The Grove Wine Bar & Kitchen,78738,30.333846489226,-97.9679115258648
526,Westgate Lanes,78745,30.2067832946777,-97.8164367675781
527,Fulton,78701,30.26198,-97.73862
528,Old School Austin,78701,30.2679,-97.7392
529,Fixe Austin's Southern House,78701,30.26853,-97.74773
530,The Grove at  Southpark Meadows,78748,30.160994,-97.792242
531,Dave & Buster's,78759,30.3835101407535,-97.7369284629822
532,The Aquarium On Sixth,78701,30.26678,-97.73917
533,Fresh Heim,78750,30.461817,-97.795588
534,The Canary Roost,78758,30.4006140494032,-97.7038837734032
535,Sam's Boat,78759,30.3977208031436,-97.7332278402672
536,RIO Night Club + Day Club,78701,30.27016,-97.74921
537,CRÚ Food & Wine Bar,78701,30.26502,-97.74594
538,Stubb's Waller Creek Amphitheatre,78701,30.26857,-97.73617
539,Maudie's Triangle,78751,30.31422,-97.73267
540,Hops and Thyme,78734,30.3428,-97.97033
541,The Ginger Man,78738,30.30849,-97.93874
542,The 512 on 6th,78701,30.26728,-97.73878
543,Lone Star Bar - National Bar Of Texas,78645,30.4920406341553,-97.9233245849609
544,It's Italian Cucina,78704,30.25243,-97.76454
545,Wanderlust Yoga,78701,30.26597,-97.741608
546,BarChi Sushi,78701,30.265278,-97.7454714
547,Meridian 98,78738,30.309514,-97.935608
548,Trudy's Four Star,78737,30.2042277780864,-97.9844427108765
549,El Jacalito Restaurant,78741,30.2307,-97.73214
550,Club Carnaval,78741,30.2376556396484,-97.7265396118164
551,Woody's Tavern & Grill,78738,30.3045361335771,-97.9421976143954
552,Pluckers - Oak Hill,78735,30.2355751025442,-97.8779203609674
553,the bank inn,G73 1BZ,55.8287811,-4.2155328
554,Café Crème,78741,30.23187,-97.73568
555,Quantum Lounge,78701,30.2678798139095,-97.7459292858839
556,Austin Karaoke,78752,30.33611,-97.72068
557,The Brass Tap,78664,30.509283,-97.677563
558,Iron Cactus,78701,30.26734,-97.73941
559,Co-Op Bar,78701,30.26735,-97.73908
560,Tony's Jamaican Food,78702,30.2687816619873,-97.7279052734375
561,Yahala Hookah Lounge,78752,30.33109,-97.71513
562,Toulouse Cafe and Bar,78758,30.40283,-97.72161
563,3TEN Austin City Limits Live,78701,30.26534,-97.74708
564,Back 9 Bar,78602,30.1126355,-97.3801859
565,Osteria Pronto,78702,30.2641842525532,-97.7439706480237
566,Irie Bean Coffee & Wine Bar,78704,30.2475223170458,-97.7748323325062
567,Waterloo Ice House Burnet Road,78757,30.3679235,-97.7281608
568,Opal Divine's Marina,78727,30.42379,-97.70206
569,Trudy's,78745,30.1971862716635,-97.7669821634765
570,Pluckers Wing Bar,78704,30.2367349329516,-97.7908436537663
571,Stanley's Farmhouse Pizza,78736,30.2303390903201,-97.9996330140167
572,Slick Willie's Family Pool Hall,78757,30.3667499775629,-97.7289963809873
573,The Dig Pub,78613,30.4979947124399,-97.8206811453748
574,Bombay Bistro,78704,30.2361178,-97.7952578
575,The Lodge Austin,78701,30.26685,-97.73884
576,Applebee's Grill + Bar,78735,30.23511,-97.821023
577,The Rooftop on 6th,78701,30.26678,-97.73917
578,Patsy's Cafe,78741,30.21353,-97.72814
579,Satellite Eat Drink Orbit,78749,30.201602,-97.88007
580,Thunderbird Cafe & Tap Room,78756,30.33082,-97.73193
581,Summit,78701,30.267579,-97.743872
582,Bone Daddy's BBQ,78759,30.4157183214564,-97.7452174418976
583,Bayou Lounge,78701,30.26704,-97.7379799
584,Encore,78701,30.267106667161,-97.7369217574596
585,Taylor Station Bar,76574,30.56848,-97.40897
586,Saxon Pub,78617,30.2022582593851,-97.6655642692615
587,Legend's Grille & Lounge,78747,30.13646,-97.79009
588,Z-Tejas Southwestern Grill,78759,30.38934,-97.75211
589,Poodie's Hilltop Bar & Grill,78669,30.369814,-98.074933
590,Waterloo Ice House Southpark Meadows,78748,30.1614614,-97.7925209
591,Umi Sushi Bar & Grill,78745,30.2003739189446,-97.7635352122227
592,Soho Lounge,78701,30.26724,-97.74085
593,M.I.2 Crew,78753,30.3889868,-97.6710889
594,El Flamingo Club,78747,30.12914,-97.6951
595,Rack Daddy's,78728,30.43549,-97.6744
596,Armadillo Christmas Bazaar,78704,30.26024,-97.75382
597,Cafe Josie,78703,30.2731212879431,-97.7571356024467
598,Oilcan Harry's,78701,30.2665770249591,-97.7453652903183
599,Big Daddy's Burgers & Bar,78758,30.3733654152704,-97.7283467239752
600,Agave,78701,30.2666606903076,-97.7388153076172
601,Pluckers Wing Bar,78758,30.3729185008493,-97.727730652531
602,Jenna's Asian Kitchen,78750,30.4629648622548,-97.8148166093191
603,Sky Beer Garden,78737,30.2717600000004,-97.709970000002
604,Vice Bar,78701,30.2675762176514,-97.7400741577148
605,Empire Control Room & Garage,78701,30.26741,-97.7360999
606,Longhorn Daiquiris,78640,30.00169,-97.82699
607,Skinny Bob's Billiards & Sports Bar,78681,30.4879769,-97.6801049
608,Rain on 4th,78701,30.266515,-97.745681
609,Twin Peaks,78745,30.1988648487841,-97.7662043419587
610,Annie's Cafe and Bar,78719,30.2022583404733,-97.670186237326
611,Doc's Backyard,78745,30.2314,-97.81858
612,Chili's,78756,30.31332,-97.73835
613,Black Sparrow Music Parlor,76574,30.56843,-97.4101699
614,Cyclone Anaya's Tex-Mex Cantina,78758,30.40283,-97.72161
615,Carson Creek Ranch,78742,30.2286097,-97.6639062
616,Serranos,78735,30.235761,-97.822163
617,Mandola's Italian,78751,30.3159319310134,-97.7336796197883
618,Community Pizza & Beer Garden,78676,29.99703,-98.09493
619,Chuy's,78749,30.217729,-97.841512
620,Austin Hookah Lounge,78745,30.22483,-97.8032
621,Bon Temps Creuset,78732,30.40615,-97.87492
622,Gusto Italian Kitchen & Wine Bar,78756,30.3183136593457,-97.7399416283112
623,Lisa Lu's Bar & Grill,76530,30.6552470583992,-97.4434124649997
624,Moonlight Hookah Cafe,78759,30.43077,-97.76458
625,Cedar Park Pub,78613,30.481799,-97.805339
626,Earl Campbell's Sports Bar,78719,30.2022828037756,-97.6696040577532
627,Maki Toki,78758,30.3931,-97.706923
628,Nutty Brown Cafe,78737,30.2085856458804,-97.9725122451782
629,Urban Coyote,78748,30.1707038879395,-97.8261260986328
630,Liberty Tree Tavern,78621,30.3493,-97.37076
631,Bass Concert Hall,78712,30.2857755454267,-97.7313145589997
632,Fara Café Coffee Shop,78719,30.2098280664528,-97.6629638671875
633,Red Rooster's,78660,30.4394798278809,-97.6205978393555
634,Ethel's Wine Market,78734,30.33811,-97.97113
635,Chinatown Downtown,78701,30.26723,-97.74421
636,Crystal Creek Distillery,78669,30.40578,-98.0639
637,Volume Night Club,78701,30.2666,-97.73647
638,The Junction Drinkery & Eatery,78666,29.9422989100935,-98.0936867371202
639,Hippies & Hops,78719,30.20215,-97.66713
640,Craft & Racked Wine Bar,78664,30.53901,-97.67056
641,Departure Lounge,78719,30.2019844449803,-97.6665412061124
642,The Capital Grille,78701,30.26633,-97.74464
643,Latitude 30,78701,30.26716,-97.74064
644,Applebee's Grill + Bar,78752,30.337642,-97.70204
645,ScratcHouse,78701,30.26695,-97.73612
646,Taqueria Las Chivas Jalisco,78753,30.377566,-97.708694
647,Speakeasy,78701,30.2668437957764,-97.7437286376953
648,Roadhouse Bar & Grill,78681,30.517662,-97.692687
649,The Rooftop at Urban,78664,30.506629,-97.6824495
650,Bob's Blue Collar Tavern,78621,30.3530751,-97.4126746
651,Hanovers Draught Haus,78660,30.440843,-97.6195965
652,Fleming's Prime Steakhouse & Wine Bar,78701,30.26374,-97.74129
653,Darband Hookah Lounge,78729,30.452406,-97.781062
654,Desert Door,78619,30.15313,-98.03982
655,R Brushy Creek Bar,76574,30.48594,-97.4995
656,Chili's Bar & Grill,78758,30.3728202570139,-97.7283100280515
657,The Owl Wine Bar & Home Goods,78621,30.3488197,-97.3712311
658,Sidecar Tasting Room,78620,30.1973705,-98.0887909
659,11 Degrees Daiquiri,78660,30.450104,-97.656566
660,The Switch,78737,30.19815,-97.98446
661,Hooters,78704,30.2592985544229,-97.7492350103395
662,Arab Cowboy Cafe & Hookah Lounge,78705,30.2879009246826,-97.7470092773438
663,Krave Night Club,78701,30.2675762176514,-97.7400741577148
664,Hudson's On Mercer St.,78620,30.1927149295807,-98.0905395001173
665,Leander Beer Market,78641,30.57917,-97.85402
666,Fast Eddie's Austin - Northfork,78717,30.4711538128108,-97.7957709093736
667,Proof and Cooper,78620,30.2867371631779,-98.0645153671503
668,Lone Star Hookahs and Events,78705,30.29519,-97.73654
669,Uncle Flirty's,78701,30.2668647766113,-97.7396087646484
670,Rumi's Tavern,78645,30.4943592551499,-97.9250185031227
671,McArthur's,78734,30.3474052078618,-97.9662311779098
672,Brew Exchange,78701,30.27038,-97.74987
673,Hays City Store,78619,30.0495332,-97.9890146
674,Cielo Night Club,78701,30.266171,-97.738235
675,LT Corner Pub,78734,30.34999,-97.96471
676,Freda's Seafood Grille,78750,30.46423,-97.80358
677,Desperados,78753,30.363748,-97.695249
678,Red Horn Coffee House and Brewing Company,78613,30.5341242270347,-97.7804979
679,Chilis,78757,30.3725372015239,-97.727
680,Doghouse Drinkery Dog Park,78641,30.551958,-97.765327
681,Hookah Social,78701,30.27009,-97.74926
682,The Lighthouse Restaurant & Lounge,78669,30.41703,-98.04516
683,Happy Trails,78749,30.22135,-97.83949
684,Chili's,78752,30.3278539667098,-97.7049051689876
685,Austin Pizza Garden,78735,30.2357725,-97.8590558
686,Layali Austin Hookah Lounge,78750,30.46116,-97.81701
687,Maggiano's Little Italy,78758,30.39556,-97.72694
688,Uncle Gary's Bar,78660,30.479971,-97.584698
689,The Rock Sports Bar,78664,30.5090318,-97.6781902
690,CRÚ Food & Wine Bar - The Domain,78758,30.402037,-97.726375
691,Mouton's Bistro & Bar,78613,30.480146,-97.831513
692,Buffalo Wild Wings,78752,30.33784,-97.70175
693,Nate's,78610,30.0776241618228,-97.8453299403191
694,Tavern On Main - Buda,78610,30.0810139527689,-97.8434365918148
695,Austin Music Hall,78701,30.2667255401611,-97.7501068115234
696,Kasbah Hookah Lounge & Bar,78705,30.292686,-97.741708
697,Wave,78798,30.266944,-97.742778
698,Marshall's Tavern,76574,30.57761,-97.41078
699,Marshall's Tavern,78660,30.4394356,-97.622639
700,Centerfield Sports Bar & Grill,78640,29.9887268990278,-97.8764677047729
701,Cover 3,78681,30.538806,-97.693159
702,Santorini Cafe,78753,30.3876,-97.68399
703,Buck's Backyard,78610,30.072278,-97.873272
704,Cedro,78717,30.4760843513884,-97.8038034034881
705,Applebee's Grill + Bar,78744,30.192863,-97.767511
706,MAX's Wine Dive,78701,30.264254,-97.74129
707,Da-Fan Club,78641,30.564158,-97.8007134
708,Willie's Joint,78610,30.0865898,-97.8364792
709,Sushi Zushi - Domain II,78758,30.394752,-97.727723
710,The Downtown Hall of Fame,78634,30.544224,-97.547462
711,Mi Casa Cantina,78701,30.2664604187012,-97.7381134033203
712,Alamo Drafthouse Cinema - Lakeline,78717,30.4756658921704,-97.8041582206758
713,The Long Branch Saloon,78664,30.50825,-97.67918
714,Finley's Round Rock,78664,30.50762,-97.68282
715,We Olive & Wine Bar,78738,30.3091309081911,-97.9404269098213
716,La Chelada,78641,30.55363,-97.8428
717,Tarbouch Lebanese Grill & Hookah,78704,30.2371318596233,-97.7496900781989
718,D K Sushi Restaurant,78745,30.200511932373,-97.7860488891602
719,Flores Mexican Restaurant,78749,30.2230527605093,-97.8428162365291
720,Mai Thai Restaurant,78701,30.26427,-97.74127
721,The Uptown Social,78626,30.638947,-97.6777156
722,Chili's,78758,30.3728202570139,-97.7283100280515
723,Growler Express,78610,30.0878336089493,-97.8251979500055
724,The Preserve Kitchen and Bar,78641,30.4442815767693,-97.8689975780563
725,The Cigar Room,78734,30.349803,-97.965043
726,Red Rock Bar & Grill,78681,30.5382814,-97.6956852
727,Piranha Killer Sushi,78701,30.2641316338822,-97.7414880546311
728,Epicure,78620,30.1924389,-98.0834926
729,Coco's Lounge,78664,30.50823,-97.678497
730,Chili's,78745,30.1986285957953,-97.76506943436
731,Jack's Lounge,40324,30.6492809630773,-97.6870546585794
732,Shade Tree Wine Bistro,78626,30.64424,-97.6768699
733,Lakeway Market Tap House,78734,30.3582273841049,-97.9785187169909
734,Chili's,78753,30.417283,-97.671773
735,Stinson Distilling,78619,30.1436267733821,-98.0322540923953
736,County Line Icehouse,78617,30.17693,-97.53144
737,Chili's Grill and Bar,78612,30.0599599108413,-97.5039252068848
738,Milano Cafe,78735,30.2396599913685,-97.8319001197815
739,Fuego Latino Gastropub,78664,30.509783,-97.679604
740,Tammy Miranda Music Production,,,
741,URBAN Eat.Drink,78664,30.50678,-97.68198
742,Spirit of Texas Distillery,78660,30.48011,-97.58413
743,The Gibson Lounge at Maggie Mae's,78701,30.2670273,-97.7397009
744,Side Pocket Billiards,78753,30.37593,-97.6894499
745,Smokey's Mobile Cigar Lounge,78620,30.195384979248,-98.1037445068359
746,Snuffy's Bar & Grill,78634,30.5431408681732,-97.547734156251
747,Last Call,78660,30.45569,-97.6591
748,Buffalo Wild Wings,78753,30.4112189218405,-97.6751050313589
749,Time Out Sports Bar,78642,30.650058451307,-97.8615891903871
750,Round Rock Tavern,78664,30.50811,-97.67951
751,Cactus Rose,76574,30.629417,-97.431543
752,The Post,78613,30.5195268,-97.8360744
753,SHS BAR,78613,30.526062,-97.820835
754,Sunset Bar & Grill,78613,30.4785445332527,-97.829068377614
755,Fleming's Prime Steakhouse & Wine Bar,78758,30.4032128248743,-97.72563715159
756,Nixtamal Tacos and Drinks,78664,30.50914,-97.67802
757,Papa Jack's,78640,29.98879,-97.87609
758,Zodi'X Cigar Lounge,78626,30.6473792709958,-97.6798209621505
759,Mavericks Dance Hall,78660,30.456549,-97.6612132933235
760,Emerald Restaurant,78738,30.30835,-97.9529699
761,The Alcove Cantina,78664,30.5085923513308,-97.6779108121991
762,Saxon Pub,78719,30.2022114,-97.6678722
763,Phara's Mediterranean Cuisine,78751,30.31746,-97.72196
764,High Country Market & GastroPub,78664,30.4968062,-97.6163901
765,Buffalo Wild Wings,78745,30.196908,-97.767661
766,Big Shotz,78728,30.47906,-97.67809
767,Club Caribe atx,78744,30.19674,-97.7059
768,Red Rock Steakhouse and Saloon,78662,29.9584397,-97.4473446
769,Third Base,78664,30.47781,-97.670187
770,Pintos Party,78664,30.52913,-97.683
771,West Pecan Coffee + Beer,78660,30.44026,-97.62102
772,Casa Arandinas,78660,30.45631,-97.66074
773,Rockey's Piano Bar,78664,30.5081634521484,-97.6793365478516
774,Cafe Blue,78738,30.30918,-97.94027
775,Wildfire,78626,30.63605,-97.67819
776,Texas French Bread,78705,30.29617,-97.74407
777,La Cucaracha Cantina,78613,30.505198,-97.8202888
778,Charm Korean BBQ,78753,30.42419,-97.66973
779,Homespun Kitchen And Bar,78620,30.192391,-98.086595
780,I Vini,78719,30.2029909775539,-97.6717199826395
781,Pflutto's Tavern,78691,30.483728,-97.5838613
782,American Airlines Admirals Club,78719,30.202169,-97.667075
783,Brick Oven Restaurant,78759,30.398783,-97.749098
784,The Grille at Highland Lakes,78645,30.4264131919886,-98.0029657495847
785,Room 111,78640,29.9884600861625,-97.876021116972
786,600 Degrees Pizzeria & Draft House,78626,30.636477,-97.676161
787,Leon's Country Store,78602,29.99494,-97.43119
788,Austin360 Amphitheater,78617,30.1349064016285,-97.6384387732635
789,George's On The Town,78628,30.6433547414223,-97.6881733297926
790,Maggiore's,78613,30.481842,-97.830247
791,Rawshe Hookah Lounge & Cafe,78753,30.38238,-97.68568
792,Shooters Billiards & Sports Bar,78613,30.52344,-97.82414
793,Jalisco's Restaurant and Bar,78610,30.0843905054366,-97.824346902755
794,Morelia Mexican Grill,78717,30.486592,-97.769706
795,Tequila Bar & Grill,78665,30.5679072,-97.662446
796,Old Coupland Inn & Dancehall,78615,30.45927,-97.39039
797,United Club,78719,30.2021489,-97.666829
798,Lucky Lounge,78660,30.4434656,-97.6524815
799,Spotlight Karaoke,78613,30.52344,-97.82414
800,Wild West,78613,30.52297,-97.82662
801,Big Horse Ice House,78654,30.5581929581032,-98.1137796940613
802,Wine Sensation,78664,30.511623,-97.679649
803,CJ's Sports Bar & Grill,78626,30.6521255661877,-97.6757128974408
804,Bahadi's Chicken & Lounge,78660,30.443323206263,-97.609011819574
805,Chili's,78748,30.157586,-97.791328
806,Warpath Pints and Pizza,78664,30.51865,-97.66833
807,Office Lounge,78628,30.619141,-97.693945
808,The Grove Wine Bar & Kitchen,78613,30.525438579868,-97.8149707743165
809,Slap Box Pizzicheria,78664,30.5088850474601,-97.6773135916614
810,Maudie's Hill Country,78738,30.304761430141,-97.9373935981999
811,Tracies,77975,30.640696037455,-97.8774294313096
812,Regulators Sports Bar & Grill,78621,30.34534,-97.37091
813,Hippo Hut,78634,30.5406,-97.54213
814,Hill Country Tasting Room,78619,30.1469032306841,-98.0352503505119
815,Burros Tex Mex Bar and Grill,78664,30.51898,-97.6714
816,The Backyard at Bee Cave,78738,30.316137390965,-97.951433340037
817,The Edge of Town Saloon & Grill,78660,30.449408,-97.661194
818,Wicked Wings,78640,30.01587,-97.86232
819,Hopdoddy Burger Bar,78681,30.5385821169835,-97.6932054554886
820,Cody Ray's Saloon,78660,30.4555779268904,-97.6591122150421
821,Chuy's,78613,30.532248,-97.818306
822,Twin Peaks,78664,30.4815978572294,-97.6729970558637
823,Pluckers,78613,30.4685058509251,-97.8036304106708
824,Main Street Pizzeria,78610,30.0885158212479,-97.8165092579617
825,Southern's Pizza & Sports Pub,78641,30.553158012282,-97.8420249480102
826,J5 Steakhouse,78669,30.36377,-98.06937
827,FD's Grillhouse,78660,30.443837,-97.666844
828,Roots Bistro,78626,30.6363220214844,-97.6777725219727
829,Chili's,78738,30.3072418361908,-97.9393461849029
830,El New Goal Post,78664,30.52734,-97.68717
831,El Monumento,78626,30.6427405805118,-97.6794043202845
832,Pardners,78664,30.5185289226152,-97.6691222190857
833,San Angel Mexican Bar and Grill,78676,29.9939304,-98.1001566
834,La Esquina Cantina,78664,30.50947,-97.67654
835,Tracies Saloon,78642,30.654425282984,-97.87504
836,Rio Grande Tex Mex Restaraunt,78660,30.45012,-97.65463
837,Blue Rock Studios,78676,29.99696,-98.10062
838,Buenos Aires Café - Galleria,78738,30.309195,-97.9389124
839,Mellow Mushroom,78681,30.53721,-97.69369
840,Pluckers Wing Bar,78662,30.499078,-97.679468
841,Railyard Saloon,78664,30.5094757080078,-97.6765441894531
842,Old Buck's Place,78612,30.16454,-97.44647
843,Mel's Lone Star Lanes,78626,30.6522045135498,-97.6762924194336
844,Applebee's Grill + Bar,78613,30.472165,-97.799632
845,Chuy's,78761,30.5344679988335,-97.6932191848755
846,Gino's Italian Restaurant -Cedar Park,78613,30.48066,-97.83358
847,Fast Eddies Pool Hall,78728,30.47494,-97.6735099
848,Maria's,78641,30.57904,-97.85343
849,Los Chilaquiles Bar and Mexican Grill,78613,30.50791,-97.82202
850,Verona Ristorante Italiano,78734,30.3552260998197,-97.9613586142659
851,BB's Home Cooking,78628,30.6493277,-97.6878294
852,Casa Garcia's,78640,30.01587,-97.86232
853,Pizza Delight,78664,30.518942,-97.660553
854,Applebee's Grill + Bar,78626,30.643092,-97.6846
855,Applebee's Grill + Bar,78681,30.482577,-97.681498
856,Applebee's Grill + Bar,78640,30.010682,-97.863027
857,Applebee's Grill + Bar,76574,30.6003694080985,-97.41767
858,Austin's Park N Pizza,78660,30.46329,-97.666307
859,Beluga Japanese Restaurant,78664,30.4820113859778,-97.6572763814628
